frame_id,timestamp,tag_id,success,ambiguity_resolved,chosen_index,num_candidates,c0_valid,c0_err,c0_tx,c0_ty,c0_tz,c0_r00,c0_r01,c0_r02,c0_r10,c0_r11,c0_r12,c0_r20,c0_r21,c0_r22,c1_valid,c1_err,c1_tx,c1_ty,c1_tz,c1_r00,c1_r01,c1_r02,c1_r10,c1_r11,c1_r12,c1_r20,c1_r21,c1_r22
1,1652274610.8354895,102,1,1,0,2,1,0.20657154341059086,0.29701862381278138,-0.72297464075592166,2.0997558101595173,0.99433386363047449,0.0069060252374799069,0.10607768122047247,-0.011962597087022946,0.9988182372902582,0.047106529561357725,-0.10562700369046941,-0.048108582101334167,0.9932414109467913,1,0.62919914512508135,0.29685426220066347,-0.72094908763231369,2.0998745030511561,0.98470545256346198,0.1038482984367414,0.13989532731146215,0.01152088030986248,0.76237821975952658,-0.64702914876625217,-0.17384602672673727,0.63874484807948828,0.7495215660961585
1,1652274610.8354895,105,1,1,0,2,1,0.058319138707052756,0.30542523302006475,-0.45141160353583792,2.1307069489120165,0.98883446957662702,0.011087605371981928,0.14860503620074886,-0.010065711365438369,0.99992025258895145,-0.0076269205551890932,-0.1486777496191625,0.0060459465398462267,0.98886721722313098,1,0.31986886192462799,0.30547655577629967,-0.45027881294212951,2.1307947125689153,0.99010943100330195,0.066046037856700296,0.12377897851311018,-0.011948674562580492,0.91875332190679726,-0.39465119113138714,-0.13978749520080549,0.38926887156393131,0.91045549139803006
1,1652274610.8354895,106,1,1,0,2,1,0.079124953588642591,0.63067334062701108,-0.44689549159788,2.0509928464035254,0.99378520880854115,0.0062737764201342017,0.11113774553586389,-0.012188470911008704,0.99854020587201808,0.052620323392385565,-0.11064537916341449,-0.053647898248653819,0.99241095473764618,1,0.52710553515872505,0.62967242116214328,-0.44545796609289751,2.0512380324253634,0.88738271990593698,0.15123045251172379,0.43552411947610969,0.063170929146182955,0.89587486169434538,-0.43979275334519252,-0.45668516739998177,0.41777695295125683,0.78543050326532005
2,1652274610.8849964,36,1,1,0,2,1,0.095048759108516082,-0.66483634990175644,0.061189028305303407,2.2099022507896571,0.98844955588474126,0.017936297503104371,0.15048509794374273,-0.016894175484882899,0.99982365152462704,-0.0082007735395555979,-0.15060565164011505,0.0055637293105636875,0.98857826327014453,1,0.63214900529671081,-0.66252792304685193,0.061004370765810535,2.2096798984471819,0.74133857664206637,0.033333170366656374,-0.67030292744073738,0.0059242025605542505,0.99840189492443554,0.056201067919727919,0.67110507270198505,-0.04563503001646662,0.73995636724678548
2,1652274610.8849964,37,0,0,-1,2,1,0.29557505322507238,-0.33820273561620101,0.054558726344858782,2.1938657470365457,0.99001630307407762,0.018204241165306556,0.13977240518475478,-0.016732099197703194,0.99979154682142524,-0.011700417123333721,-0.13995626639766481,0.0092449179562145937,0.99011452619785789,1,0.47683382432916571,-0.33658551217847171,0.054355266006517571,2.1938282277739924,0.90200931531847839,0.027737052709922251,-0.43082461743226441,-0.0022817617564797384,0.99822630357090258,0.059489834614486453,0.43171053802516413,-0.052677345853215485,0.90047271396299633
2,1652274610.8849964,38,1,1,0,2,1,0.020308754649022938,-0.0039001365894728666,0.047187594109762275,2.1422580545367098,0.98812104551511526,0.028148750527773971,-0.15107761996351651,-0.01163817584150738,0.99396527225216846,0.10907607629427619,0.15323626291840234,-0.10602209864173483,0.98248560413188979,1,0.30503867626730563,-0.0047780052994069629,0.047695894818061454,2.1419875915854476,0.98867024451514274,0.02784306898704805,0.14749885124891757,-0.018304576169511529,0.99767575883946735,-0.065635529367465612,-0.14898352291989334,0.062191990911011796,0.98688199201571325
2,1652274610.8849964,39,1,1,0,2,1,0.062573362508301658,-0.66014732984057234,0.34194757590651331,2.2122951247333029,0.99298487544072067,0.019100246428258524,0.11668855013392013,-0.020667273736460674,0.99971155644794829,0.012233875131078643,-0.11642122204425959,-0.014559687180719892,0.99309320537748158,1,0.72866211794883429,-0.65790644904497608,0.34114982653872949,2.2116955257793456,0.76984515261462461,0.091111046844617877,-0.63169392757778153,0.09487520913754216,0.96242412699131652,0.25443760428857598,0.63113955325813098,-0.25580964979429566,0.73227336929950337
2,1652274610.8849964,40,1,1,0,2,1,0.11743355564094544,-0.33070166014959773,0.33566399090343413,2.1777500098857168,0.99165302907334774,0.015952746430825226,0.1279444403284801,-0.016149700495797864,0.99986945903558799,0.0005020575430964415,-0.12791972914116975,-0.0025641312747881496,0.99178120980751361,1,0.61733388093832686,-0.32909719344375055,0.33474636874252922,2.1772003932674497,0.91009308828456703,0.059280487880812985,-0.41014191984393888,0.066702707422214277,0.9558551099070467,0.28616735957675898,0.40900039056118964,-0.28779651252438831,0.86596295988892846
2,1652274610.8849964,41,0,0,-1,2,1,0.35523118081847471,0.0010308582210123978,0.33083993505830267,2.1432299294682364,0.98831646251650307,0.021988597573511019,0.15082132308004656,-0.020410868105632796,0.99971964460084939,-0.01200119420415743,-0.15104292893757079,0.0087825836689225702,0.98848818902506785,1,0.39650475515405603,0.0018971787475289517,0.32991534214323898,2.1433571447750173,0.98840384146687588,0.021896277350826797,-0.15026110345561355,0.025848830912787432,0.95084396348468536,0.30858968719835139,0.14963182854581791,-0.30889530611990518,0.93925183297299186
2,1652274610.8849964,42,1,1,0,2,1,0.049717996276451536,-0.65374398459108285,0.62162005146811916,2.2039806351193501,0.99223983576844121,0.01801916709375816,0.12302608638603411,-0.018025506315714823,0.99983696377854803,-0.0010615951001139382,-0.12302515773726456,-0.0011642505493595027,0.99240286934509592,1,0.76159296206441141,-0.65159935690701709,0.62013142809751953,2.2034392638098708,0.77758678293363404,0.15803977772426175,-0.60859035784654636,0.18612377153706572,0.86666808419722086,0.46286539458328158,0.60059698357196201,-0.47319114582881272,0.64449468797925369
2,1652274610.8849964,43,1,1,0,2,1,0.127635227448581,-0.32296389351529048,0.61433323540280405,2.1658500419752129,0.98897889228377245,0.022192067995102441,0.14638395655010553,-0.02401702674591677,0.99965416713783162,0.010711141407627947,-0.14609562978901305,-0.01410880016404774,0.98916985837341531,1,0.66945690589015017,-0.32137502425536502,0.61281668667508737,2.1654489894654882,0.90761608043507858,0.094208405637475956,-0.40909390956467429,0.13052763486596383,0.86286267384277515,0.48829350049452269,0.39899321682450029,-0.49658109347431023,0.77085123761455809
2,1652274610.8849964,44,1,1,0,2,1,0.14331588865134334,0.0067850151435328767,0.61657932078623789,2.1519356079642762,0.98844095674727428,0.018837193017585893,0.15043149664798025,-0.023398052087431717,0.99931687593114271,0.028606164331048602,-0.14978987343290903,-0.031795308434411168,0.98820648256248245,1,0.45835915984577341,0.0075929813040350258,0.6151906483087638,2.1519537963918061,0.98929701646378354,0.01741840039353789,-0.14487240090364636,0.057853005101045706,0.8646552414540728,0.4990233894586279,0.13395686998670434,-0.50206365408554465,0.85439314383346721
2,1652274610.8849964,45,0,0,-1,2,1,0.15832784693871749,0.41504976804372956,0.04630445376468411,2.0875532517449797,0.99619070190614545,0.045569899753988875,0.074346954693200185,-0.043219259789798868,0.99852288930904076,-0.032926207026425083,-0.075737579965055868,0.029587560939295668,0.99668871530618841,1,0.30123593457595788,0.41432449992149206,0.045976583493938405,2.087613343722571,0.94984801736206004,0.022253358136195701,0.3119191112532636,-0.048443160041525886,0.99589457183401997,0.076467391983283145,-0.30893689348887216,-0.087742748094621348,0.94702650754783468
2,1652274610.8849964,46,0,0,-1,2,1,0.1811163339850731,0.74616690317833911,0.033273886954488047,2.0396885518597991,0.98784697302663937,0.045909982078401718,0.14849455016150201,-0.038943937130760248,0.99801534504433209,-0.049484753377158026,-0.15047168385733375,0.043100401408845281,0.9876743530919162,1,0.23135901051278954,0.74514013407882373,0.032905513342612519,2.0402301701323764,0.85240261023252806,-0.0031036090009888863,0.5228768092772349,-0.044930043758254254,0.99584913763381322,0.079156719499181183,-0.52095209111458063,-0.090966272239548618,0.84872495902865142
2,1652274610.8849964,48,0,0,-1,2,1,0.11253242207605078,0.42487165924147507,0.32644405884786554,2.0792505115523885,0.99822173660937352,0.03247539626677852,0.049987130322535864,-0.032962787496380555,0.99941644470875979,0.0089568234419928096,-0.049667083677571944,-0.010588611005145212,0.99870969861914671,1,0.31550177947580571,0.42402342536333787,0.32561983505349301,2.0794927699278252,0.94117962493956875,-0.0260903865008572,0.33689791529608576,-0.076824320818941194,0.95438331116534847,0.28853166048074186,-0.32905765046465812,-0.2974420735223946,0.89624175062835432
2,1652274610.8849964,49,1,1,0,2,1,0.0442456104615555,0.75647566066055283,0.31411239663735474,2.0369511305233767,0.98877936878996442,0.037568614440427812,0.14458201500997955,-0.036322205187328725,0.99927678651914231,-0.011251725836775708,-0.14490016309738599,0.0058739367550948857,0.98942884514317053,1,0.45856024061833189,0.75534337545977626,0.31324086957352798,2.0372824007837127,0.85024420984727334,-0.073587980017197491,0.52121933273639642,-0.093828154956961479,0.95313567991321613,0.28762589072220801,-0.51795855139051261,-0.29345729650727659,0.80349346865303273
2,1652274610.8849964,51,1,1,0,2,1,0.071608606182988727,0.4385788356617612,0.61104805910864324,2.0918871699067494,0.99542872244398328,0.038983182097906244,0.087189277133491422,-0.038635862455442135,0.99923728024954261,-0.0056681471241655087,-0.087343738561292683,0.0022736035315136368,0.99617563815881294,1,0.57403320360653409,0.43792127352680932,0.60943310380443405,2.0919327762753506,0.95461281173050672,-0.073243862463206341,0.2887035093161272,-0.095539107622726313,0.84277665204280372,0.52971671078622407,-0.28211107492374232,-0.5332568343518852,0.79752773620882722
